"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","536715036","Venta","Plurifamiliar","Valencia Capital","46004","Valencia","Valencia","L'Eixample","Russafa","39.4643442239","-0.375248697","","Profesional","Solvia Inmobiliaria","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0960e851-63a9-4cc2-9579-4b7b9ba7492cG.jpg","https://www.milanuncios.com/anuncios/r536715036.htm","2025-02-20","910304295","solviainmobiliariaaeed@realestate.com","No","","","No","No contactado","3946","3","2","132","695000","5265","7","Muy baja"
"Fotocasa","REF 1158 ARV","Venta","Plurifamiliar","Piso en Venta en  Avinguda de Blasco Ibáñez, Mestalla","46021","Valencia","Valencia","El Pla del Real","Mestalla","39.4751070131","-0.3529588869","2º","Profesional","INMOBILIARIA ARAGON I","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/ba920436-f6b9-45f4-aabc-9ba2ead00aa9?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185695585&tti=2","2025-02-20","960968801","adolfo@inmobiliariaaragon.es","No","Bueno","","No","No contactado","2209","2","1","76","295000","3881","7","Baja"
"milanuncios","536723342","Venta","Plurifamiliar","Valencia Capital","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4513032333","-0.3913024898","1","Profesional","SINCAJA ALBAL SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/07233329-c173-476a-b4a2-69725d8fdc5fG.jpg","https://www.milanuncios.com/anuncios/r536723342.htm","2025-02-20","960963471","fincasa4808@realestate.com","No","","","No","No contactado","4331","3","1","82","200000","2439","7","Muy baja"
"habitaclia","Hm Valencia14 20","Venta","Plurifamiliar","100% FINANCIACIÓN!!! SIN ENTRADA!!! SIN COMISIONES!!!","","Valencia","Valencia","Rascanya","Torrefiel","39.4925268587","-0.3792834413","1","Profesional","HM INMOBILIARIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/007b1f50-3dcb-4465-b7f5-719b86eb35f9G.jpg","https://www.habitaclia.com/i16054000038043","2025-02-20","915714488","Hminmobiliaria@hotmail.com","No","Muy bueno","","No","No contactado","9232","4","2","110","185000","1681","7","Muy baja"
"milanuncios","536752872","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4674919083","-0.3379680917","","Profesional","Viviz","No","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0fa81ca0-a2f3-4f05-9d69-6b9722dd8e26G.jpg","https://www.milanuncios.com/anuncios/r536752872.htm","2025-02-20","963956925","viviz8f30@realestate.com","No","","","No","No contactado","9896","3","2","130","270000","2076","4","Muy baja"
"habitaclia","89367","Venta","Plurifamiliar","en Valencia","","Valencia","Valencia","Algirós","L'Illa Perduda","39.467690309","-0.337769691","0","Profesional","Viviz","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0fa81ca0-a2f3-4f05-9d69-6b9722dd8e26G.jpg","https://www.habitaclia.com/i54653000000100","2025-02-20","34963956925","joanjo.sancho@viviz.es","No","Muy bueno","","No","No contactado","9872","3","2","130","270000","2076","4","Muy baja"
"Fotocasa","1409","Venta","Plurifamiliar","Apartamento en Venta en Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4922378609","-0.3988762391","A partir del 15º","Profesional","Artur Bin","Sí","Sí","Sí","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/5b289bb1-7ae5-4be2-bbf9-a1a93ce76220?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185698935&tti=2","2025-02-20","34636528042","i.arturbin.11747@inmovilla.com","No","Muy bueno","","No","No contactado","5086","2","2","145","522000","3600","7","Muy baja"
"milanuncios","536763941","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4666732299","-0.4044813701","1","Profesional","LA CASA AGENCY PUNT MARAGALL BCN","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0bd29570-9871-4323-a7fd-a985b5a814e8G.jpg","https://www.milanuncios.com/anuncios/r536763941.htm","2025-02-20","932756073","lacasaagencypuntmaragallbcnc2b8@realestate.com","No","","","No","No contactado","64","1","1","48","95000","1979","7","Muy alta"
"Fotocasa","2D03","Venta","Plurifamiliar","Piso en Venta en calle Maestro Sosa, Arrancapins","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4609439031","-0.3830161969","7º","Profesional","PRYGESA","No","No","No","No","No","No","No","No","","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185696576&tti=2","2025-02-20","915702530","EGamon@prygesa.es","No","","","No","No contactado","6726","2","2","75","415000","5533","7","Muy baja"
"Fotocasa","VV2501057","Venta","Plurifamiliar","Loft en Venta en Ciutat Universitària","46021","Valencia","Valencia","El Pla del Real","Ciutat Universitària","39.4793681309","-0.3513908691","Bajos","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","Sí","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/7e4477f2-aaad-43f7-9065-9ee2de95307b?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185700258&tti=2","2025-02-20","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","6802","2","2","72","250000","3472","7","Muy baja"
"habitaclia","PIS_2332","Venta","Plurifamiliar","ARKIA Inmuebles  Arquitectura. Te ofrece piso en Venta en Valencia. JESUS  LHORT DE SENABRE.","","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4515635601","-0.3911623699","1","Profesional","ARKIA Inmuebles & Arquitectura","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1ac41afb-25a3-4ce9-9b5a-31fd076e5b0bG.jpg","https://www.habitaclia.com/i32962000001033","2025-02-20","963682180","20630@leads.egorealestate.com","No","Muy bueno","","No","No contactado","5346","3","1","88","200000","2272","7","Muy baja"
"habitaclia","1457","Venta","Plurifamiliar","Piso en Venta en La Malvarrosa. A poca distancia de la Playa. Sin Ascensor","","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4814283871","-0.3291518129","0","Profesional","ARK & KASA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/30c3324c-c63b-4407-8441-854b36f880b2G.jpg","https://www.habitaclia.com/i49068000000169","2025-02-19","961014150","valencia@ark-kasa.com","No","Muy bueno","","No","No contactado","3752","3","1","77","165000","2142","8","Muy baja"
"milanuncios","536700881","Venta","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4680612083","-0.3327736917","","Profesional","inmocity","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/04dfe7f5-388e-46e4-8883-e27e0198e95fG.jpg","https://www.milanuncios.com/anuncios/r536700881.htm","2025-02-19","962949603","inmocity31ad@realestate.com","No","","","No","No contactado","10666","3","1","135","325000","2407","5","Muy baja"
"Fotocasa","V7J7PO260","Venta","Plurifamiliar","Piso en Venta en Tres Forques","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4658349309","-0.3949083691","4º","Profesional","Habítame Valencia Servicios Inmobiliarios","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/42dfcf0e-6253-4046-a3fb-d560d9d1024c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185689130&tti=2","2025-02-19","962946725","habitamevlc@gmail.com","No","Muy bueno","","No","No contactado","2423","5","2","140","260000","1857","8","Moderada"
"milanuncios","536673350","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","L'Olivereta","La Fontsanta","39.4646911299","-0.4085908701","","Profesional","ALBEGAR SERVICIOS INMOBILIARIOS  O E","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/225055ac-8709-4016-b4c7-59e90f73965eG.jpg","https://www.milanuncios.com/anuncios/r536673350.htm","2025-02-19","962949168","albegarb5ec@realestate.com","No","","","No","No contactado","6171","1","1","32","130000","4062","8","Muy baja"
"milanuncios","536674722","Venta","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4780348299","-0.3334901701","","Profesional","INMOBILIARIA LAURIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0b18ee5a-905e-461a-a539-d1c88cdb1eddG.jpg","https://www.milanuncios.com/anuncios/r536674722.htm","2025-02-19","960968667","inmobiliarialauria9d4a@realestate.com","No","","","No","No contactado","4292","1","1","47","230000","4893","8","Muy baja"
"Fotocasa","v7j230Q","Venta","Plurifamiliar","Piso en Venta en El Mercat","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.4775695309","-0.3794013691","3º","Profesional","Habítame Valencia Servicios Inmobiliarios","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/45b6f0d7-15df-4a72-99ae-a4025e7d681f?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185688921&tti=2","2025-02-19","962946725","habitamevlc@gmail.com","No","Malo","","No","No contactado","2402","3","1","79","230000","2911","8","Baja"
"habitaclia","59069","Venta","Plurifamiliar","","","Valencia","Valencia","Patraix","Barrio de Patraix","39.4657927364","-0.3935036988","0","Profesional","GR2000","No","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/1436418b-f63b-4be4-9be6-6e44826cd480G.jpg","https://www.habitaclia.com/i17947000003532","2025-02-19","963855558","inmobiliaria@gr2000.es","No","Muy bueno","","No","No contactado","5732","4","2","155","350000","2258","8","Muy baja"
"milanuncios","536695877","Venta","Plurifamiliar","Valencia Capital","46008","Valencia","Valencia","Extramurs","Zona Botánico","39.4751296299","-0.3862097701","","Profesional","Area Centro De Negocios Inmobiliarios S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/079b8b68-e4b5-4ffb-899d-67b0dbf76b46G.jpg","https://www.milanuncios.com/anuncios/r536695877.htm","2025-02-19","961280436","portalvalenciadf0c@realestate.com","No","","","No","No contactado","7838","4","2","116","400000","3448","8","Muy baja"
"habitaclia","Hm Valencia 13 19 1","Venta","Plurifamiliar","100% FINANCIACIÓN!!! SIN ENTRADA!!! SIN COMISIONES!!!","","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4593364813","-0.3670556187","5","Profesional","HM INMOBILIARIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/03fd1a8b-1943-420d-a7b0-a353ab841790G.jpg","https://www.habitaclia.com/i16054000038027","2025-02-19","915714488","Hminmobiliaria@hotmail.com","No","Muy bueno","","No","No contactado","11460","3","1","110","279000","2536","6","Muy baja"
"Fotocasa","2294","Venta","Plurifamiliar","Piso en Venta en  Carrer del Pare Esteban Pernet, 4, La Llum","46014","Valencia","Valencia","L'Olivereta","La Llum","39.4671124","-0.4101142","4º","Profesional","INMO PRINT","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/641cee94-f224-4665-add7-5d28929e8cec?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185683786&tti=2","2025-02-19","961280856","agnatalia@inmoprint.es","No","","","No","No contactado","8634","3","1","60","130000","2166","8","Muy baja"
"milanuncios","536689399","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Jesús","La Creu Coberta","39.4539391299","-0.3850688701","","Profesional","Expercasa Malilla","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/04991d32-4e1f-41b6-8e91-8346f99d7e5fG.jpg","https://www.milanuncios.com/anuncios/r536689399.htm","2025-02-19","962645213","expercasamalilla7a0f@realestate.com","No","","","No","No contactado","6470","3","1","83","219000","2638","8","Muy baja"
"Fotocasa","LLOSAN-1496","Venta","Plurifamiliar","Piso en Venta en  Santo Tomás, El Carme","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.4784298113","-0.3798191972","Undefined","Profesional","Llosan Asesores","Sí","Sí","No","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/513fbd1e-cb8b-4c1d-acaf-8a0256888228?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185691320&tti=2","2025-02-19","962948367","513838@inbox.habitatsoft.com","No","Bueno","","No","No contactado","1741","3","1","51","190000","3725","7","Moderada"
"milanuncios","536683450","Venta","Plurifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Orriols","39.4928639152","-0.3726485814","","Profesional","DESARROLLO CID  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01de6a40-5566-467a-81eb-d1117c9ac23aG.jpg","https://www.milanuncios.com/anuncios/r536683450.htm","2025-02-19","960965785","inmobiliariacsi89d2@realestate.com","No","","","No","No contactado","195","2","1","76","130000","1710","8","Alta"
"Fotocasa","027867","Venta","Plurifamiliar","Loft en Venta en  DELS GREMIS, 1, Vara de Quart","46014","Valencia","Valencia","Patraix","Vara de Quart","39.4605367892","-0.4106468658","Bajos","Profesional","KASABIBA","Sí","Sí","Sí","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/bff8ee3c-e66e-4164-a26c-83d2c5e06050?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185686510&tti=2","2025-02-19","961286182","kasabiba@kasabiba.com","No","Bueno","","No","No contactado","6800","1","2","99","215000","2171","8","Muy baja"
"Fotocasa","MLL-FS295","Venta","Plurifamiliar","Piso en Venta en Malilla","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4499681309","-0.3799638691","4º","Profesional","EXPERCASA MALILLA","Sí","Sí","Sí","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/13f8c15f-fcb0-4494-9d83-a3bcdebf2d55?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185689961&tti=2","2025-02-19","962645213","valenciamalilla@expercasa.com","No","Bueno","","No","No contactado","2512","3","2","106","295000","2783","8","Moderada"
"habitaclia","vp08323329","Venta","Plurifamiliar","Venta de piso en la zona de Botanico","","Valencia","Valencia","Extramurs","Zona Botánico","39.4761076587","-0.3852317413","0","Profesional","Portal Valencia","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/079b8b68-e4b5-4ffb-899d-67b0dbf76b46G.jpg","https://www.habitaclia.com/i54010000000033","2025-02-19","34961812002","info@portalvalencia.es","No","Muy bueno","","No","No contactado","7335","4","2","116","400000","3448","8","Muy baja"
"habitaclia","15","Venta","Plurifamiliar","Piso en venta en Avenida del Port","","Valencia","Valencia","Camins al Grau","Aiora","39.4644545871","-0.3508081129","5","Profesional","SV REAL ESTATE AGENCY","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0efa6fbe-8832-48f6-8e34-695246eaaccdG.jpg","https://www.habitaclia.com/i54352000000018","2025-02-19","34963236202","avenidadelpuerto@svrealestate.es","No","Muy bueno","","No","No contactado","890","3","1","77","230000","2987","8","Moderada"
"Fotocasa","1447","Venta","Plurifamiliar","Piso en Venta en  Rey Saud, La Fontsanta","46014","Valencia","Valencia","L'Olivereta","La Fontsanta","39.4658888131","-0.4073931869","Undefined","Profesional","ALBEGAR Inmobiliaria","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/225055ac-8709-4016-b4c7-59e90f73965e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185686069&tti=2","2025-02-19","962949168","info@albegar.es","No","","","No","No contactado","8598","1","1","32","130000","4062","8","Muy baja"
"habitaclia","6605001YJ2760F0043ES","Venta","Plurifamiliar","OPORTUNIDAD!!!","","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4526189587","-0.3685400413","0","Profesional","Grupo Orgaz","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/122a4bed-721c-4863-98ed-858a8406d6f7G.jpg","https://www.habitaclia.com/i53305000000047","2025-02-19","34607377919","info@grupoorgaz.com","No","Muy bueno","","No","No contactado","1895","3","1","90","229000","2544","8","Moderada"
"Fotocasa","13425","Venta","Plurifamiliar","Piso en Venta en   QUART, El Pilar","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.4758355562","-0.382949434","3º","Profesional","ENTRE2 SERVICIOS INMOBILIARIOS","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/d6960591-9597-4bc6-8a7c-e350b7501eac?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185683601&tti=2","2025-02-19","962643178","i.entre2serviciosinmobiliarios.2017.11@inmovilla.com","No","Muy bueno","","No","No contactado","4705","1","1","44","279000","6340","8","Muy baja"
"habitaclia","264079","Venta","Plurifamiliar","Apartamentos en venta con Licencia Turística","","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4790128587","-0.3325121413","0","Profesional","INMOBILIARIA LAURIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0b18ee5a-905e-461a-a539-d1c88cdb1eddG.jpg","https://www.habitaclia.com/i11611003810942","2025-02-19","963.509.287","aww@inbox.witei.com","No","Muy bueno","","No","No contactado","7374","1","1","47","230000","4893","8","Muy baja"
"milanuncios","536662936","Venta","Plurifamiliar","Valencia Capital","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.474637873","-0.3841471172","","Profesional","ENTRE 2 SERVICIOS INMOBILIARIOS CB","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/05796589-f9c9-45ac-a8a3-f27f8a86cd01G.jpg","https://www.milanuncios.com/anuncios/r536662936.htm","2025-02-19","962643178","entre2serviciosinmobiliarios94a0@realestate.com","No","","","No","No contactado","6107","1","1","44","279000","6340","8","Muy baja"
"Fotocasa","vp08323329","Venta","Plurifamiliar","Piso en Venta en  Carrer del Túria, El Botànic","46008","Valencia","Valencia","Extramurs","Zona Botánico","39.4763273131","-0.3850120869","5º","Profesional","Portal Valencia","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/4e793909-2814-4ba0-bb7a-50d9637aa4c4?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185689850&tti=2","2025-02-19","961280436","info@portalvalencia.es","No","Muy bueno","","No","No contactado","2173","4","2","116","400000","3448","8","Baja"
"habitaclia","Venta piso en Castellar","Venta","Plurifamiliar","Venta de piso con vistas al mar","","Valencia","Valencia","El Castellar i l'Oliverar","","39.4312107111","-0.3584831889","5","Profesional","IBERCASA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00885030-25c0-46e4-84d2-98c9ab1b95bdG.jpg","https://www.habitaclia.com/i8318004407737","2025-02-19","34951744604","pentruanunturibani@gmail.com","No","Muy bueno","","No","No contactado","10545","3","1","88","135000","1534","1","Muy baja"
"Fotocasa","MLL-IT219","Venta","Plurifamiliar","Piso en Venta en La Creu Coberta","46007","Valencia","Valencia","Jesús","La Creu Coberta","39.4563681309","-0.3826398691","5º","Profesional","EXPERCASA MALILLA","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/c93abc71-f551-4d52-be9b-49c47e68c734?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185688700&tti=2","2025-02-19","962645213","valenciamalilla@expercasa.com","No","Bueno","","No","No contactado","2216","3","1","83","219000","2638","8","Moderada"
"Fotocasa","LCV34781-1","Venta","Plurifamiliar","Piso en Venta en  Carrer de Josep Maestre, Tres Forques","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4678709131","-0.4032836869","1º","Profesional","LA CASA AGENCY - ESTUDIO CAN VIDALET","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/fa4efae3-0b8c-4eaf-987d-04b75fb8351c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185685795&tti=2","2025-02-19","932880856","08950a@lacasa.net","No","","","No","No contactado","3433","1","1","48","95000","1979","8","Baja"
"milanuncios","536693198","Venta","Plurifamiliar","Valencia Capital","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4481143299","-0.3820175701","","Profesional","Inmobiliaria Fran López","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0439ef0b-01b1-430e-ba70-99a89a0d8178G.jpg","https://www.milanuncios.com/anuncios/r536693198.htm","2025-02-19","962949864","inmobiliariafranlopezdaa9@realestate.com","No","","","No","No contactado","8106","","","120","255000","2125","8","Muy baja"
"Fotocasa","46-76-E31893","Venta","Plurifamiliar","Piso en Venta en   BURJASOT, Marxalenes","46009","Valencia","Valencia","La Saïdia","Marxalenes","39.4848186273","-0.3839955596","7º","Profesional","Inmobiliaria Carrillo","Sí","Sí","Sí","Sí","Sí","No","Sí","No","https://static.fotocasa.es/images/ads/cb578964-4bb7-4b63-bd3e-b15d6cfae8ac?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185685830&tti=2","2025-02-19","960964253","i.inmobiliariacarrillo.1763@inmovilla.com","No","Excelente","","No","No contactado","2463","2","2","95","370000","3894","8","Baja"
"Fotocasa","V01053BJ","Venta","Plurifamiliar","Piso en Venta en La Seu","46001","Valencia","Valencia","Ciutat Vella","La Seu","39.4772472155","-0.3762972845","1º","Profesional","ALQUILER VENTA VALENCIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/a3a9a8f2-ac6a-4aab-b8a6-37b9601a3793?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185683201&tti=2","2025-02-19","960966024","alquilerventavalencia@gmail.com","No","Muy bueno","","No","No contactado","1911","4","2","158","690000","4367","5","Baja"
"milanuncios","536683450","Venta","Plurifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Orriols","39.4928639152","-0.3726485814","","Profesional","DESARROLLO CID  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01de6a40-5566-467a-81eb-d1117c9ac23aG.jpg","https://www.milanuncios.com/anuncios/r536683450.htm","2025-02-19","960965785","inmobiliariacsi89d2@realestate.com","No","","","No","No contactado","198","2","1","76","130000","1710","8","Alta"
"milanuncios","536670889","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","L'Eixample","Russafa","39.4605192299","-0.3757891701","2","Profesional","CABANYAL ESTATE","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0822b623-750a-4ae3-9e6f-869150952f13G.jpg","https://www.milanuncios.com/anuncios/r536670889.htm","2025-02-19","962948549","cabanyalestate648e@realestate.com","No","","","No","No contactado","3870","5","1","77","320000","4155","8","Muy baja"
"habitaclia","LCV34781-1","Venta","Plurifamiliar","","","Valencia","Valencia","L'Olivereta","Tres Forques","39.4676512587","-0.4035033413","0","Profesional","LA CASA AGENCY - ESTUDIO CAN VIDALET","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/01459474-f175-4637-aadc-e288a6b95f22G.jpg","https://www.habitaclia.com/i2726004417435","2025-02-19","645019616","08950a@lacasa.net","No","Muy bueno","","No","No contactado","7312","1","1","48","95000","1979","8","Muy baja"
"Fotocasa","0948","Venta","Plurifamiliar","Piso en Venta en   SAN JUAN BOSCO, Els Orriols","46019","Valencia","Valencia","Rascanya","Orriols","39.4940615984","-0.3714508982","4º","Profesional","INMOBILIARIA","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/45f2929b-086f-4f59-8ec0-a3cdeacd2e01?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185687871&tti=2","2025-02-19","960965785","i.csivalencia.4867@inmovilla.com","No","Muy bueno","","No","No contactado","2484","2","1","76","130000","1710","8","Moderada"
"milanuncios","536693867","Venta","Plurifamiliar","Valencia Capital","46026","Valencia","Valencia","El Castellar i l'Oliverar","","39.4322864145","-0.3574074855","5","Profesional","EMIFAVAL INMOBILIARIA  S L IBERCASA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00885030-25c0-46e4-84d2-98c9ab1b95bdG.jpg","https://www.milanuncios.com/anuncios/r536693867.htm","2025-02-19","962470815","ibercasaf813@realestate.com","No","","","No","No contactado","97","3","1","88","135000","1534","1","Muy alta"
"milanuncios","536696712","Venta","Plurifamiliar","Valencia Capital","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4475391299","-0.3823928701","","Profesional","Expercasa Malilla","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/13f8c15f-fcb0-4494-9d83-a3bcdebf2d55G.jpg","https://www.milanuncios.com/anuncios/r536696712.htm","2025-02-19","962645213","expercasamalilla7a0f@realestate.com","No","","","No","No contactado","8486","3","2","106","295000","2783","8","Muy baja"
"habitaclia","V7J7PO260","Venta","Plurifamiliar","AMPLIO, REFORMADO, LUMINOSO Y CON ASCENSOR JUNTO AL PAQRQUE DEL OESTE.","","Valencia","Valencia","L'Olivereta","Tres Forques","39.4636383871","-0.3971049129","4","Profesional","Habítame Valencia Servicios Inmobilarios","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2740c8d7-ab26-492e-a01c-dbfd87832588G.jpg","https://www.habitaclia.com/i38133000000348","2025-02-19","687185508","habitamevlc@gmail.com","No","Muy bueno","","No","No contactado","696","5","2","140","260000","1857","8","Alta"
"Fotocasa","15","Venta","Plurifamiliar","Piso en Venta en Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4666511309","-0.3486115691","5º","Profesional","SV REAL ESTATE AGENCY","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/dc785566-8593-45cf-9a60-78c652318810?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185688923&tti=2","2025-02-19","961281243","avenidadelpuerto@svrealestate.es","No","","","No","No contactado","1504","3","1","77","230000","2987","8","Moderada"
"milanuncios","536675389","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","Patraix","Vara de Quart","39.4594759191","-0.4117077359","Bajos","Profesional","PANACEA HOUSE SOCIEDAD DE RESPONSABILIDAD LIMITADA","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/041124fb-696c-4762-8e81-1879c7c11b64G.jpg","https://www.milanuncios.com/anuncios/r536675389.htm","2025-02-19","961286182","kasabiba1d7d@realestate.com","No","","","No","No contactado","7873","1","2","99","215000","2171","8","Muy baja"
"habitaclia","VV2502056","Venta","Plurifamiliar","Piso en Venta en Torrefiel","","Valencia","Valencia","Rascanya","Torrefiel","39.4934715871","-0.3772034129","0","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/11ef313f-0546-4add-a920-a47aafe31f5dG.jpg","https://www.habitaclia.com/i4737003824009","2025-02-19","961285965","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","7406","1","1","73","194000","2657","8","Muy baja"
